"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"50",716.961519800881,5.05046035215389,0.23894298105766,21.1366759123807,3.65963297075908e-99,2.2312050296124e-96
"51",2813.63206861784,6.33763819748161,0.300482967508506,21.0915056185413,9.51835840769226e-99,5.68936544509982e-96
"52",569.419305603615,3.46511918290446,0.164688411000793,21.0404554992506,2.79678535486052e-98,1.63956162995323e-95
"53",1003.65225686435,9.14959300729026,0.436358959999522,20.9680420159134,1.28442160830548e-97,7.38760534105361e-95
"54",20585.8903261313,6.78479787855401,0.32609252006984,20.8063585055581,3.79067847010257e-96,2.13990819412235e-93
"55",3616.11052289929,-7.46686824321153,0.360789043955528,-20.6959395477982,3.76812245479566e-95,2.08849899839983e-92
"56",735.807875431661,3.23219082764211,0.156183005582471,20.6948945282999,3.85069723252768e-95,2.09615454350667e-92
"57",1564.91094769615,-5.70817710258903,0.275859374458452,-20.6923441111796,4.05988346417013e-95,2.17125416704846e-92
"58",916.124201622661,4.92108791289492,0.237857171843331,20.6892559713788,4.32840414130206e-95,2.27494951454227e-92
"59",9214.36109344324,6.92936844421444,0.336243089325514,20.6082107385892,2.31637156219341e-94,1.1968181474899e-91
"60",904.628394867151,4.33503886881275,0.211051518299472,20.5401927630841,9.41880363748499e-94,4.78538016808488e-91
"61",3370.77599659217,5.46046268719819,0.269106985749194,20.2910477109922,1.5427237043926e-91,7.70957203355804e-89
"62",3383.65783752798,2.66103302283997,0.131288916062795,20.2685276308262,2.43843653888882e-91,1.1989241847014e-88
"63",1251.4647911813,4.29020506914557,0.212131500774948,20.2242715177746,5.98681384943208e-91,2.89685767279504e-88
"64",2080.51974119274,4.52068881199377,0.22365942358127,20.2123779969016,7.61874636806252e-91,3.62890412943778e-88
"65",10377.4008053372,3.86294413798163,0.191148585962297,20.2091169993984,8.13909995960176e-91,3.81711266413077e-88
"66",15307.9696395959,3.40039772857968,0.168696064029204,20.1569476332952,2.33871770438404e-90,1.08020409849156e-87
"67",10549.4046597367,4.64598770262244,0.230612633735248,20.1462843876811,2.90087088464435e-90,1.31985295593281e-87
"68",16451.4826229249,4.59445983467677,0.228137573333538,20.1389879253237,3.36134589959491e-90,1.50687159416546e-87
"69",5249.82143471425,-11.2848696897399,0.564356299708327,-19.9960019859301,5.96683304501139e-89,2.63612954411779e-86
"70",399.174310091643,7.40791236415888,0.372801272809867,19.8709417173503,7.26275528603327e-88,3.16282617342055e-85
"71",5762.37345969086,-3.08818039872688,0.155445051592141,-19.8667012368441,7.90286205274932e-88,3.39311051853536e-85
"72",1070.41715061152,-3.25449272084689,0.16420324267845,-19.8199053061332,2.00485587676255e-87,8.48833702044855e-85
"73",3931.00023160147,3.37403282590076,0.170557485002715,19.7823790955118,4.22288953378214e-87,1.76343239106596e-84
"74",8551.28291639826,-7.50226253428185,0.381036674188581,-19.6890825542133,2.67490343848951e-86,1.10191562728262e-83
"75",12033.2596823139,-9.13883147550433,0.465059581305862,-19.6508831187673,5.68157013922389e-86,2.30929312165468e-83
"76",12432.986063319,2.55429740610504,0.130377269027009,19.5915854440538,1.8242021667663e-85,7.31697090153997e-83
"77",4550.06442045115,-5.31762515660617,0.274413454745779,-19.3781502497117,1.18013180932104e-83,4.67209585394059e-81
"78",3416.01377254597,4.70013584849124,0.243172101750612,19.3284337086971,3.09677183844215e-83,1.21028195798808e-80
"79",2794.8504200362,-9.45235303590288,0.489557932646688,-19.3079355997784,4.6061941238268e-83,1.77740786924983e-80
"80",795.078843475891,10.3441025319118,0.53578993430063,19.306265141793,4.7575827263287e-83,1.81287689786755e-80
"81",766.690068891969,6.66042710642394,0.345491671064597,19.2781119321937,8.20159218333858e-83,3.0866337792209e-80
"82",5084.56695260781,-8.35501785906495,0.433465196833979,-19.2749450707689,8.71928999434332e-83,3.24144922179953e-80
"83",5973.09907227342,-6.46251454414572,0.336593121958527,-19.1997819401134,3.71648934333581e-82,1.36498145954517e-79
"84",2770.59096049231,-5.78942210206673,0.301659217309464,-19.1919284075034,4.32296585751336e-82,1.5688248952433e-79
"85",12712.9204320771,-5.48673988685906,0.285971910955365,-19.1862895503588,4.81838415533416e-82,1.72804261872008e-79
"86",5453.53974065968,-5.98401489767503,0.312271866169439,-19.1628370851318,7.56359005347055e-82,2.68102882779065e-79
"87",4078.68975134078,7.31429512609259,0.382571632717286,19.1187597317173,1.76248895607189e-81,6.17559923412593e-79
"88",631.559679578494,3.12708760083211,0.163854434844834,19.0845466208674,3.39408899969959e-81,1.17574328485048e-78
"89",883.532306699213,-5.28087547525849,0.277712457040689,-19.0156233232446,1.26622915078533e-80,4.3370482508472e-78
"90",557.735183832922,8.14872393982492,0.429673907573109,18.9649029093963,3.32640975346424e-80,1.12669194360671e-77
"91",46907.5966777461,3.98514688149002,0.210256670231183,18.9537239275607,4.11412339508221e-80,1.37818612720534e-77
"92",1605.04846136494,-3.95043299596003,0.20854969183846,-18.9424062972003,5.10115506418535e-80,1.69025664105028e-77
"93",2780.49949337617,-4.95862957687973,0.2636117698673,-18.8103497024274,6.21266077029632e-79,2.03641667657756e-76
"94",1135.20259745989,-4.38316969785346,0.23342605602348,-18.7775511119999,1.15275494490297e-78,3.73835975961936e-76
"95",7605.93355999368,5.62653888896435,0.300240759622032,18.7400901065115,2.33232296845027e-78,7.48405614423558e-76
"96",7276.78035461049,-8.03734660906965,0.428954292666697,-18.7370700013364,2.46851684068504e-78,7.83856951785862e-76
"97",1233.84135040231,7.81855950238443,0.417412005985358,18.7310364586367,2.76480598461039e-78,8.68890161184157e-76
"98",7985.07120061991,5.71072242931658,0.30595383864863,18.6653073370163,9.48280657863207e-78,2.94973342594918e-75
"99",5286.52309718708,-4.94571178520356,0.265225917119969,-18.6471663060231,1.33149913664184e-77,4.09994138195858e-75
"100",4399.38750908403,5.70660465106092,0.306104618594761,18.6426610524804,1.4485250113304e-77,4.41568364453959e-75
"101",860.603322980717,10.1615365287656,0.545188176110392,18.6385856737804,1.5631934196606e-77,4.71805823811226e-75
"102",2272.36438395927,-2.87141683686457,0.154139720267612,-18.6286625658806,1.88167769332147e-77,5.62363360815801e-75
"103",1021.26324160629,8.1289686178481,0.437447096008591,18.5827467870274,4.43227487782399e-77,1.31178123665618e-74
"104",864.082351311424,-6.13092369278483,0.330217182589132,-18.5663375985288,6.01697419780497e-77,1.76366770621045e-74
"105",3852.25412143007,6.74217861465614,0.364713505928514,18.4862323578926,2.6653915531611e-76,7.73826629586313e-74
"106",843.710303794819,4.65613289770372,0.252083869850936,18.4705705305819,3.56298681096953e-76,1.02466122590184e-73
"107",2129.31727813057,-10.1712519056885,0.552692995686322,-18.4030772690689,1.24112103211161e-75,3.53591902270004e-73
"108",34988.8806758457,-2.65741265239664,0.144479622161673,-18.3929928154366,1.49495199429837e-75,4.21964042538809e-73
"109",7753.27324526486,-9.10969647611016,0.497557043329165,-18.308848398883,7.03417259680123e-75,1.96724511413659e-72
"110",1730.58041017709,-4.64741461055494,0.255365292945747,-18.1990847579366,5.24772372121146e-74,1.45428736288555e-71
"111",6272.01948248314,3.22820416573305,0.177545834972045,18.182370576259,7.11888342765174e-74,1.95506344512194e-71
"112",631.783734964773,10.0098796475395,0.550607263377494,18.1797086840766,7.47296914454537e-74,2.03398206609215e-71
"113",3801.78900705601,4.51492396455369,0.24963629740687,18.0860075696245,4.10790366142233e-73,1.1081888072106e-70
"114",2337.94722688479,3.48093073514325,0.192490390864381,18.0836597583499,4.28663334516957e-73,1.1462607973171e-70
"115",1694.52249352247,7.34063322696441,0.406325885412,18.0658764073602,5.91747327354833e-73,1.56859352409432e-70
"116",2042.89220820926,-6.93523624836663,0.38391040387785,-18.0647259837564,6.04212391550992e-73,1.5878284951759e-70
"117",3726.44394329648,-8.83091337128133,0.489783669061486,-18.0302323844381,1.12816534512925e-72,2.93940105819829e-70
"118",1049.88363751756,-4.72770927354617,0.262493687707357,-18.0107541436078,1.6042792170497e-72,4.1444786146223e-70
"119",1303.92955040002,8.28985679349323,0.461158254296002,17.9761648333681,2.99506685698183e-72,7.67240487968353e-70
"120",341.607927708043,7.4244144736639,0.413222698171586,17.9671022586978,3.52660982817498e-72,8.95876450017384e-70
"121",1140.14042916953,4.58596723695937,0.255961196569178,17.916650251789,8.74371758005661e-72,2.20283873314418e-69
"122",1202.21463468095,-4.40249817668995,0.24587003811857,-17.9057936883178,1.06269388757353e-71,2.6553410220321e-69
"123",910.075319898845,-6.63102695435159,0.370611728025223,-17.8921131009116,1.35857303327077e-71,3.3670520606688e-69
"124",7325.39161570566,-3.67062561727228,0.206143588660867,-17.806159488719,6.33074834767629e-71,1.55634300508519e-68
"125",2200.76302906589,6.51049808586102,0.366097696560355,17.7834991780334,9.48697983876557e-71,2.31360874723944e-68
"126",24141.792807079,-5.54143369498692,0.31224564311368,-17.7470328800375,1.8170395855149e-70,4.39608212101876e-68
"127",1809.1092657834,-8.36002059864817,0.471757502481443,-17.7210125004361,2.88669615606114e-70,6.92897997018644e-68
"128",3057.31272201043,-5.50425141053174,0.311313644049805,-17.6807265461553,5.90305905474848e-70,1.40585040800744e-67
"129",500.655625712178,-5.34903200969883,0.302641708927929,-17.6744706757278,6.59565516677199e-70,1.55861978375099e-67
"130",371.083688635682,7.0898495109442,0.402760720217772,17.6031304818174,2.33077400399139e-69,5.4654857490518e-67
"131",27544.8731397337,-7.30045499895215,0.415838128730578,-17.5560019501774,5.35142746775034e-69,1.24528942692291e-66
"132",14683.8759743054,3.71606681089484,0.211695593894046,17.553822177115,5.56085816139298e-69,1.28422121357503e-66
"133",4053.8553593107,-11.0588207319711,0.630178439898198,-17.5487132402651,6.08428968106316e-69,1.39453749351526e-66
"134",3843.57568048199,-4.64991466112815,0.265124878236326,-17.5385829200959,7.27181925277424e-69,1.64203065260422e-66
"135",2494.68754056622,-3.50307418368885,0.199731574736019,-17.5389103516497,7.23004465638023e-69,1.64203065260422e-66
"136",1067.6456777327,5.10377468357538,0.292563202177569,17.4450328872107,3.75502312264422e-68,8.41677388755048e-66
"137",11282.43274162,-4.75780615433118,0.27390127770628,-17.3705146400713,1.3798283279681e-67,3.07026910582332e-65
"138",5140.36976020781,6.16664385400077,0.355425350941762,17.3500394320809,1.97108884479074e-67,4.35410669163775e-65
"139",5962.22052279243,-7.8816580067165,0.455200022693936,-17.3147135627801,3.64330838383309e-67,7.99011602681784e-65
"140",5157.44078425345,4.68266558771362,0.270487494175337,17.3119485689723,3.82256656874568e-67,8.32336566297453e-65
"141",601.195110878652,7.53727493124118,0.435710798303813,17.2988022343793,4.8027035840273e-67,1.03833770252119e-64
"142",34445.0622750848,-7.35671855474285,0.42534181310824,-17.2960154116584,5.04069450250622e-67,1.08211641700281e-64
"143",815.145153974202,7.16706551054503,0.415939623018939,17.2310237205237,1.55376955125243e-66,3.31224552450203e-64
"144",89542.3073068476,2.74842997495035,0.159518491151084,17.2295384385704,1.59418303816897e-66,3.37479692607937e-64
"145",2585.35038265619,5.15631610668216,0.300420448112639,17.1636655862682,4.96769389240001e-66,1.04438055597187e-63
"146",4934.07139616777,-7.25649815006742,0.424800554168575,-17.0821296696986,2.01623449217331e-65,4.20978714105556e-63
"147",377.78355057675,7.13734849806927,0.418540807979963,17.0529333388465,3.32423656648676e-65,6.89360731243418e-63
"148",7250.84595007456,-4.52104697714198,0.265339944905586,-17.0386972031319,4.24073286591145e-65,8.73476355975978e-63
"149",540.050916627222,4.74863185398764,0.279186193816707,17.0088348176173,7.06284977309798e-65,1.44499270122898e-62
"150",2702.79812885083,3.65678750657039,0.215313066886158,16.9835837622611,1.08644546315889e-64,2.20794689992903e-62
"151",8754.69612504208,2.47286361349504,0.14598343986695,16.9393433648969,2.30685166071347e-64,4.65709046524434e-62
"152",6181.69714576108,-4.70450105640627,0.277739794173512,-16.9385199928075,2.33936376300867e-64,4.69165558891818e-62
"153",45391.2163289109,-3.39423878201344,0.200579244943035,-16.9221834640838,3.08768148545361e-64,6.15195309820705e-62
"154",838.070879323016,-6.27625558747302,0.372538573104597,-16.847263721362,1.09882461735746e-63,2.17510192438473e-61
"155",7033.09408746318,2.36691682052755,0.140694940739806,16.8230414546661,1.65442819493706e-63,3.25377994157814e-61
"156",39827.0297604453,-11.7670297664329,0.700253322018111,-16.8039613614693,2.28276068952294e-63,4.46074851662931e-61
"157",23875.1717632856,-4.8973935348665,0.291456033400258,-16.8031983340035,2.31232202372697e-63,4.48973404912694e-61
"158",25015.0471741475,6.11981510886098,0.364742856681181,16.7784371832408,3.50951060328358e-63,6.77113425509472e-61
"159",37531.3598444153,5.00440449741913,0.29853772849724,16.7630554523543,4.54646711218635e-63,8.71663543697413e-61
"160",7828.94909247453,-11.6656826377715,0.696889794674352,-16.7396376398692,6.73972107237222e-63,1.28408535731372e-60
"161",4322.9566633712,-9.14260586484451,0.546222182937943,-16.7378882631048,6.94071448257892e-63,1.31416608873873e-60
"162",8345.77313748844,-8.05853741252274,0.481798076128564,-16.7259642821247,8.47926301293655e-63,1.59556699806394e-60
"163",8373.36010462777,3.51788007369388,0.210583691902608,16.7053775242997,1.19767578830946e-62,2.23987415526538e-60
"164",6360.39664007176,-12.2330915164386,0.733730845856336,-16.672450920557,2.07892543961253e-62,3.86426604275295e-60
"165",806.160427470371,-5.72046817543826,0.343514769173353,-16.6527575778014,2.88974148258278e-62,5.33884117303354e-60
"166",6275.24230141064,-6.38565908405437,0.383525523456885,-16.6498934060441,3.03141677156335e-62,5.56684993158658e-60
"167",8713.19737546642,-6.11341041914717,0.367762702646057,-16.6232474776836,4.72996230942304e-62,8.63402221799114e-60
"168",691.85183188795,-7.65555354064339,0.460855926966499,-16.6115983167119,5.74420948614735e-62,1.04230048795069e-59
"169",40664.8606123756,-8.3494140667883,0.502751240165643,-16.607445988671,6.15588603235506e-62,1.11039070893676e-59
"170",1559.92640270526,-7.31707194731441,0.440920936668446,-16.5949750597045,7.57752834557074e-62,1.35878455344929e-59
"171",3567.08141607253,5.38124723774277,0.324387027284353,16.5889717686695,8.37417656965702e-62,1.49285613186798e-59
"172",683.043197726589,7.55512300059204,0.455468424561142,16.5875889374146,8.56919942403468e-62,1.5187411351295e-59
"173",2073.53480012437,-7.21456867491618,0.435413917890043,-16.5694489277628,1.15882907733353e-61,2.04195061233731e-59
"174",2343.69799494445,4.19886668849623,0.253469517701293,16.5655686197521,1.23606092743297e-61,2.16552191447509e-59
"175",6280.85367760061,-4.67467529492129,0.282223504623981,-16.5637348354439,1.27432364371184e-61,2.21979896885211e-59
"176",4027.69058124303,6.22889534300324,0.376373646000957,16.5497648658095,1.60729167193317e-61,2.78390223450061e-59
"177",14334.0659420167,-4.07483521971997,0.246227967222341,-16.5490348870096,1.62689790359449e-61,2.80194099961438e-59
"178",310.19951959658,7.98939136705512,0.483239240196158,16.5329938102958,2.12330442935079e-61,3.63633776541177e-59
"179",8227.03166138608,-5.2290380229484,0.316842681563606,-16.5035783599082,3.45780624410246e-61,5.88870198576644e-59
"180",13795.3443848698,4.99630594080668,0.302883409372265,16.4958059312713,3.93277270700269e-61,6.66036906668166e-59
"181",1939.56219547068,-5.62043277020168,0.340769908185122,-16.4933365159356,4.09687823510319e-61,6.89995779662352e-59
"182",1886.59259455986,-6.49740023098788,0.394522013638701,-16.4690435675869,6.1230803690043e-61,1.02558231850949e-58
"183",17415.4602282752,3.58505339191981,0.218031027860798,16.4428587393932,9.43608546375328e-61,1.56724888490888e-58
"184",3759.17980275927,4.05960666071561,0.246894067568498,16.4427063829281,9.45984105836617e-61,1.56724888490888e-58
"185",41138.1544597412,-3.13358081823402,0.190784262506886,-16.4247342891865,1.27239952672756e-60,2.09663930663583e-58
"186",3746.54334247073,4.20538781338102,0.25655468046467,16.3917797397586,2.1893944287671e-60,3.58825267562023e-58
"187",8093.63995297732,6.44841028633771,0.39360721800002,16.3828557796859,2.53553672707288e-60,4.13333163572671e-58
"188",4635.79987182563,3.44054075275277,0.210275265261106,16.3620801927442,3.56731286025417e-60,5.78435985276533e-58
"189",14075.8494498438,-8.08929952668109,0.494766838199943,-16.3497205190864,4.36979600324272e-60,7.04808790279635e-58
"190",17367.1452674697,-9.9974417560099,0.612956212228667,-16.3102054544156,8.35113821934136e-60,1.33987419725475e-57
"191",750.974693514869,5.58344045098501,0.343224271333412,16.2676154261864,1.67556969477152e-59,2.67424432332016e-57
"192",7148.0245678984,3.19640220725541,0.196532411708291,16.2639952335178,1.77759172735458e-59,2.82229719878525e-57
"193",17707.8480185206,-3.40361141364673,0.209440900142591,-16.2509395792775,2.19967242236198e-59,3.47434270068822e-57
"194",4446.64510703596,2.07317587882119,0.127637397040279,16.2426994509059,2.51604378374766e-59,3.95356075792595e-57
"195",9167.92592913786,-11.3515158274832,0.699129448074727,-16.2366438128778,2.77707837233201e-59,4.3413567744702e-57
"196",782.168243084383,-7.48641098875634,0.46111142622276,-16.2355790011148,2.82569097276213e-59,4.39481447008576e-57
"197",6282.63225279136,-7.58199080876253,0.467154536467499,-16.2301555842646,3.08676045587614e-59,4.77648760085931e-57
"198",9139.82403406839,-1.67880135021023,0.103916543580633,-16.1552847348851,1.04236158423464e-58,1.6048156835257e-56
"199",26279.0154052508,2.452215171262,0.151875491046701,16.1462205281559,1.20736422338353e-58,1.84951210983033e-56
"200",11897.4556078163,-9.70204199735418,0.601817922145122,-16.1212247763779,1.80986415008647e-58,2.7585949375618e-56
"201",8214.20173764537,4.96821179726219,0.308338294584512,16.1128600777821,2.07213829189651e-58,3.14263998458573e-56
"202",49755.480102959,-6.84881325803038,0.425068363503589,-16.1122629818405,2.09224695825999e-58,3.15742852849493e-56
"203",1961.4868010671,8.41932713489474,0.523065042117722,16.0961380649863,2.71532375255901e-58,4.07753346172457e-56
"204",8566.28663561411,16.480225907641,1.02529268100886,16.0736794604102,3.90220376126021e-58,5.8311166401106e-56
"205",2942.84131269268,-5.0746087982383,0.315848609863815,-16.0665858254887,4.37530038898258e-58,6.47459500280315e-56
"206",20770.4655085581,-14.0004865626597,0.871402041043767,-16.0666212646116,4.3728002897767e-58,6.47459500280315e-56
"207",3598.04715526773,-5.99687951035654,0.373259852133802,-16.0662323474502,4.4003150224309e-58,6.48015474124558e-56
"208",12248.8435682433,-8.6799612684697,0.540812232459268,-16.0498612041351,5.72920317504528e-58,8.39658796096539e-56
"209",7062.5640605611,-11.3701820762649,0.709148437396251,-16.0335713606199,7.44766999949113e-58,1.08629077638511e-55
"210",2899.89252005617,7.75439789304761,0.48372356460054,16.0306391098627,7.80756305892893e-58,1.13336072518281e-55
"211",4792.13767915518,5.09798166134141,0.318329609229372,16.0147894306246,1.00747209377209e-57,1.4555345642914e-55
"212",353.951188457495,7.11027911690992,0.444056017670238,16.0121219710395,1.05161267139953e-57,1.51213965447845e-55
"213",1038.47905745725,3.5631795369801,0.222551581920686,16.0105783397665,1.07803092015313e-57,1.5428495103262e-55
"214",38931.4819797406,-6.40176387280706,0.400574970002738,-15.9814375640178,1.72130034548303e-57,2.4519682117619e-55
"215",15367.9258160968,7.28066840427037,0.455700861181863,15.9768589977818,1.85248122085664e-57,2.62655988542296e-55
"216",2156.50722659541,-3.01723557773816,0.188971325174103,-15.9666318419386,2.18257827699871e-57,3.06606987078473e-55
"217",843.757984301001,3.04792672307293,0.190890198169707,15.9669105710878,2.17284886337705e-57,3.06606987078473e-55
"218",9698.48289995747,3.14050725793001,0.196934817785053,15.9469376378013,2.99213674242459e-57,4.18405029615005e-55
"219",7184.68632676761,-5.30817203770671,0.333066032874401,-15.9372962529278,3.49136212304836e-57,4.85984853694092e-55
"220",35632.7456771688,-7.44824834620091,0.46740833190372,-15.9352066230072,3.61005472849729e-57,5.00222310652325e-55
"221",3903.38016115245,-2.12388028856696,0.133615716581638,-15.8954376244302,6.81508673376308e-57,9.40050244307845e-55
"222",1383.05313364659,-8.27488139033387,0.520714421661044,-15.891400441604,7.26854020169177e-57,9.98081889677351e-55
"223",797.8358814896,2.63179553262256,0.165701234638063,15.8827756375571,8.34044988080651e-57,1.1401357585942e-54
"224",1111.5782715693,-8.20603493764916,0.516745598435618,-15.8802222263564,8.68700893090008e-57,1.18220884039981e-54
"225",139.208432428758,5.70568620460375,0.359460646867803,15.872909188588,9.76096864652669e-57,1.32245941431431e-54
"226",8785.61259338568,-10.8436697922681,0.684103268400278,-15.8509252815371,1.38526106197641e-56,1.86850877049951e-54
"227",3076.97469837225,-2.47063618997158,0.155913081635264,-15.8462405082293,1.49246470827647e-56,2.00424203379294e-54
"228",3631.94235483694,-5.50452493673247,0.349599312957054,-15.7452395720488,7.40501448359358e-56,9.90063427709942e-54
"229",7370.65533304186,-10.1605394697043,0.645479242161216,-15.7410785754852,7.90841077731276e-56,1.05275106609433e-53
"230",5517.07601481838,-3.73740323984279,0.23750302417758,-15.7362343186348,8.53755186551719e-56,1.1315597002975e-53
"231",2009.56694096487,-5.10006928358326,0.325248216247616,-15.6805449770722,2.05483615536972e-55,2.71167209351907e-53
"232",14242.8022234838,-3.73773800658592,0.238467564221923,-15.6739891178974,2.27820741106205e-55,2.99348597925929e-53
"233",3387.16209849699,2.7543654702245,0.175816063285974,15.6661764502393,2.57618249777788e-55,3.37048700696399e-53
"234",6294.51714114432,-7.62076506138388,0.487403941343163,-15.6354194436405,4.17715262113528e-55,5.44172309840546e-53
"235",701.922688036189,4.22929775042607,0.270627620280684,15.6277387579273,4.71231118284628e-55,6.11276996161216e-53
"236",4969.17595777391,-9.70315791291133,0.620972692977349,-15.625740105234,4.86242742002226e-55,6.28077277423554e-53
"237",670.204558171896,8.787482605163,0.562488143041028,15.6225206057758,5.11431804690706e-55,6.5782646135829e-53
"238",3669.66412022164,-10.3566071575472,0.663362237154172,-15.6122953304926,6.00375937692907e-55,7.68985717841621e-53
"239",2251.81460169816,8.90462395180234,0.57120141182142,15.5892891150386,8.60861829922736e-55,1.09801305537091e-52
"240",7792.85391540475,-5.47660170323009,0.351603834047043,-15.5760579746618,1.05886493326629e-54,1.34493494273706e-52
"241",4750.74636333741,-7.94406450825037,0.510174693164674,-15.5712633626972,1.14130524056872e-54,1.44363273665962e-52
"242",4087.24884703468,-10.0059632701401,0.642688846795969,-15.5689075981687,1.18412261119818e-54,1.49160304461841e-52
